deviceCategory,unifiedPagePathScreen,unifiedScreenName,screenPageViews
tablet,/brand/BL349973,고위플로전판셋업[세트TLD552],1
tablet,/brand/BL349973,비컴24세트[세트TELT942],1
tablet,/brand/BL349973,빈티지틴레이싱맨투맨[티셔츠TLD569],1
tablet,/brand/BL349973,유니버스맨투맨[티셔츠TELT971],1
tablet,/brand/BL349973,유스후드체커블럭세트[세트TELT941],1
tablet,/brand/BL350235,깡총핑크버니후드워머,1
tablet,/brand/BL350235,러블리페이스티셔츠,1
tablet,/brand/BL350235,보리보리,1
tablet,/brand/BL350235,에스더버니리틀,1
tablet,/cart,B4068_에트티셔츠,1
tablet,/cart,TFW후드집업[티셔츠TELT3],1
tablet,/cart,[LF닥스베이비]플리스 카라맨투맨 상하세트 [닥스베이비]EUW31ST34M-IV,1
tablet,/cart,[나이키 조던 키즈] MS조던벌트 쇼트팬츠L NPM11QPT76 (키즈),1
tablet,/cart,[노쿠폰특가+무배] 테디뽀글이후드점퍼 _A,1
tablet,/cart,[래핑차일드]컬러블럭 롱레귤러삭스 (84A29-810-07),1
tablet,/cart,[반짝 특가] 키펀트 포드 선데이 아동 레인부츠,1
tablet,/cart,[베베드피노]BABY SHOP 모음 (아우터/티셔츠/팬츠/레깅스/원피스/ACC),1
tablet,/cart,[베베쥬] 데일리체크셔츠,1
tablet,/cart,[보누맘]댕댕이 7부 인견 쟈가드 상하세트,1
tablet,/cart,[보누맘]쿵푸베이비 노랑 7부 인견 싱글 상하세트,1
tablet,/cart,[보리에디션] 밍크뮤 골드 플라워 퍼 자켓 원피스 세트_PK (33C1240001),1
tablet,/cart,[보리에디션] 블루독베이비 멀티 체크 원피스_PK (43C1340001),1
tablet,/cart,[블루독베이비]미니체크 미디드레스 (44A13-400-04),1
tablet,/cart,[블루독베이비]빅체크 러블리 상하세트 (45A13-610-02),1
tablet,/cart,[블루독베이비]하트체리 세트형 원피스 (45A13-400-02),1
tablet,/cart,[아콤어] 골지슬릿롱나시 C243TS306P,1
tablet,/cart,[월튼키즈] 가을 데일리룩 티셔츠/맨투맨 16종 균일가 6900원,1
tablet,/cart,[월튼키즈] 가을신상 티셔츠/맨투맨 10종 균일가 7900원,1
tablet,/cart,[컬리수] 스마일플라워맨투맨,1
tablet,/cart,[컬리수] 올데이저지팬츠,1
tablet,/cart,[컬리수] 파이핑 에슬레저팬츠(슬림핏) C211PTG81P,1
tablet,/cart,다미주니어,1
tablet,/cart,보리보리 보리에디션,1
tablet,/cart,삐삐네옷가게 여아 주니어 빅포켓 겨울 라이너 후드점퍼 아우터,1
tablet,/cart,삐삐네옷가게 여아 주니어 일구오삼 겨울 기모 후드 트레이닝 상하,1
tablet,/cart,소프트부츠컷데님팬츠 _S,1
tablet,/cart,에스핏 주니어 25년 여름신상품 PSG 사각펀칭 경량 바람막이 점퍼 SJZ303MFJP63,1
tablet,/cart,인디고뱅크키즈,1
tablet,/cart,제이키드주니어 NYC바람막이점퍼 주니어의류 남아 여아 초등학생옷 청바지 면바지 상하복 티셔츠,1
tablet,/cart,"컬리수/모이몰른 外 패밀리데이, MAX 25%쿠폰",1
tablet,/cart,튜리칠부내의(MJSP7B03),1
tablet,/categories,[보리에디션] 헤지스 가을패션 신상 입고! ~68% OFF + 장바구니 쿠폰,1
tablet,/categories,브랜드,1
tablet,/categories,플레이키즈프로,1
tablet,/customer,물이 나오는 둥둥 오리 싱크대 놀이 주방 역할놀이 소꿉놀이 여아 장난감,1
tablet,/customer,취소/반품/교환 상세,1
tablet,/customer/qna/inquiry,1:1 문의 내역,1
tablet,/customer/qna/inquiry,B4787_레노티셔츠,1
tablet,/deal/303089524,딜 상세,1
tablet,/deal/303089524,보리보리,1
tablet,/deal/303089524/393912978,[네파키즈] 가을/겨울아울렛 UPTO 81% 할인+최대25%쿠폰,1
tablet,/deal/304991151,네파키즈/본사 KKF2053 수페리어 덕다운 자켓,1
tablet,/deal/304991151/369368044,"[네파키즈] 보리단독 역시즌 특가, 다운/셋업/방한부츠 UPTO 81%",1
tablet,/deal/312316091,[컬리수] 반짝이는 원피스,1
tablet,/deal/312316091,[컬리수] 스타일와이드져지팬츠,1
tablet,/deal/312316091/353339375,[컬리수] FW 바람막이ㅣ가디건ㅣ원피스ㅣ상하의 外 최대 ~62% OFF,1
tablet,/deal/312316091/353339388,[컬리수] FW 바람막이ㅣ가디건ㅣ원피스ㅣ상하의 外 최대 ~62% OFF,1
tablet,/deal/317430192,TC)GR봉쥬플라워원피스,1
tablet,/deal/317430192,[타티네쇼콜라] 비노출 특가 상품 & 25F/W신상 OPEN UP TO 80% OFF,1
tablet,/deal/317430192,딜 상세,1
tablet,/deal/317430192/404291739,[~80%] 타티네쇼콜라 프리미엄 외출복 얼리버드 FW 특가전,1
tablet,/deal/333612706,[멜리니] 여아구두 여아신발 인디쥬비 모음,1
tablet,/deal/333612706/340426074,[멜리니] 48시간 특가 봄 러블리 봄 구두 2만원대 무료배송,1
tablet,/deal/337062604,[POLO RALPH LAUREN] 폴로 랄프로렌 여성 슬림핏 케이블 반팔 카라넥 니트 핑크,1
tablet,/deal/337062604,[POLO RALPH LAUREN] 폴로 랄프로렌 여성 케이블 니트 코튼 크루넥 스웨터 내추럴,1
tablet,/deal/337062604,카라티 - 보리보리,1
tablet,/deal/337062604/341850703,[POLO RALPH LAUREN] 폴로 랄프로렌 남 여 반팔 카라티/가디건/스웨터 할인전,1
tablet,/deal/337062604/354243899,[POLO RALPH LAUREN] 폴로 랄프로렌 남 여 반팔 카라티/가디건/스웨터 할인전,1
tablet,/deal/353565439,딜 상세,1
tablet,/deal/353565439,보리보리,1
