deviceCategory,unifiedPagePathScreen,unifiedScreenName,screenPageViews
desktop,/product/370827501,보리보리,6
desktop,/product/374530702,상품상세,6
desktop,/product/379284519,상품상세,6
desktop,/product/380961756,보리보리,6
desktop,/product/381220649,상품상세,6
desktop,/product/383119763,상품상세,6
desktop,/product/384433700,상품상세,6
desktop,/product/387007484,보리보리,6
desktop,/product/394138368,보리보리,6
desktop,/product/400335181,"[아가방 가을]주드베이직레깅스(CREAM,MELAN GREY)_01R552001",6
desktop,/product/400335181,상품상세,6
desktop,/product/400593507,보리보리,6
desktop,/product/402839053,보리보리,6
desktop,/product/403518526,상품상세,6
desktop,/product/403712595,상품상세,6
desktop,/product/404030464,상품상세,6
desktop,/product/404378093,보리보리,6
desktop,/product/404603980,상품상세,6
desktop,/product/404604010,상품상세,6
desktop,/product/404658236,상품상세,6
desktop,/product/404678248,상품상세,6
desktop,/product/405110287,상품상세,6
desktop,/product/405374359,상품상세,6
desktop,/product/405665329,[즉시전송] 오피스2021 2019 2016 영구버전 정품키+설치링크 ESD다운로드,6
desktop,/product/405665329,상품상세,6
desktop,/product/405796557,상품상세,6
desktop,/search/모이몰른,보리보리,6
desktop,/brand/BL202362,[봄/가을 기획] 핀 스트라이프 티,5
desktop,/brand/BL202594,버블트리 [X406]걸스와이드세트,5
desktop,/brand/BL202632,레플리카 파이핑 우븐 팬츠,5
desktop,/brand/BL211224,[몰리멜리] 가을상하 몽땅 10900원 /실내복/여아상하/맨투맨상하,5
desktop,/brand/BL211778,NBA 기획 THATS GAME 맨투맨 바지 세트(K223ST999P),5
desktop,/brand/BL350275,[즉시전송] 윈도우11 홈 프로 영구한글판 정품키(USB별도판매) 제품키,5
desktop,/cart,9월 출석체크 이벤트,5
desktop,/cart,Barley barley,5
desktop,/cart,NBA 여아 로고 포인트 크롭 맨투맨(K241TS640P),5
desktop,/cart,[몰리멜리] 가을상하 몽땅 10900원 /실내복/여아상하/맨투맨상하,5
desktop,/cart,[무스텔라_] UP to 43% 할인 + 역대급 할인쿠폰,5
desktop,/cart,[베리메이] 가을옷장 꽉 채우는 풀라인업 전복종 특가~97%,5
desktop,/cart,[봄/가을 기획] 핀 스트라이프 티,5
desktop,/cart,[에꼴리에] 여아 베어 자수 리버시블 후드 점퍼 23A1151_BE,5
desktop,/cart,"[헤이미니] 경량/퀼팅자켓/뽀글이/패딩/스키복 외 아우터 9,900원부터~ 56종 모음 _A",5
desktop,/cart,아기코코 핑크 루루핏 긴팔 실내복,5
desktop,/customer,주문/배송조회,5
desktop,/customer/qna/inquiry,1:1 문의 내역,5
desktop,/deal/247393916,보리보리,5
desktop,/deal/247979808,딜 상세,5
desktop,/deal/253755310,보리보리,5
desktop,/deal/272736351,보리보리,5
desktop,/deal/301264777,보리보리,5
desktop,/deal/301865011,[모이몰른/하기스] 가을 오픈 상하복&내의 맛집,5
desktop,/deal/309611968,딜 상세,5
desktop,/deal/317430192,[타티네쇼콜라] 비노출 특가 상품 & 25F/W신상 OPEN UP TO 80% OFF,5
desktop,/deal/319064014,딜 상세,5
desktop,/deal/322401399,딜 상세,5
desktop,/deal/325560388,딜 상세,5
desktop,/deal/326270328,딜 상세,5
desktop,/deal/327581288,보리보리,5
desktop,/deal/339465044,[킥매트 증정] 레이서 초경량 접이식 휴대용카시트+목베개+파우치,5
desktop,/deal/341126107,딜 상세,5
desktop,/deal/342538147,[토박스] 가을 운동화/단화/구두 클리어런스 세일 & 10% 추가 쿠폰 & 무배,5
desktop,/deal/345080815,딜 상세,5
